,lat,lon
74,39.206996001,-77.234549009
75,39.07810898500003,-76.93709404099997
76,39.158844985,-77.164706968
77,39.024905986,-77.150371986
78,39.087165382,-76.939915838
79,38.99729599700004,-77.02878996599998
80,39.092234,-77.11316103
81,39.08827200000008,-77.06759700399994
82,39.086905417,-77.065813241
83,39.108788007,-77.205089972
84,39.078511986,-76.932210995
85,39.132404984,-77.190356011
86,38.992165015,-77.028613024
87,39.03897698000003,-76.99585302599996
88,38.990483018,-77.02430196
89,39.094867007,-76.935058998
90,39.05989598900004,-77.12528302199996
91,39.093133001,-77.155730034
92,39.092462994,-77.110181012
93,39.17562501,-77.202114983
94,39.062979985,-77.04281004
95,39.15805831,-77.164186725
96,39.162829993,-77.245672968
97,39.102842011,-77.160783986
98,39.17938601200007,-77.26113598699999
99,38.993273018000025,-77.02628997899996
100,39.09045498300003,-77.07860302999995
101,39.109132673,-77.173765538
102,39.14785601600005,-77.19196399499998
103,39.153129651,-77.277522427
104,39.083630982000045,-76.94354299299994
105,39.025540999,-77.151729016
106,39.194034016,-77.194429029
107,39.031657986,-77.115727988
108,39.081558012,-76.937375002
109,39.030350996,-77.108062989
110,39.124497999,-77.201507966
111,39.175835019,-77.206192025
112,38.99918301500003,-76.99969101599999
113,39.193424987,-77.264001005
114,39.185713008,-77.193642974
115,39.18386999500007,-77.27446899599994
116,39.024723009,-77.069778981
117,39.036218999,-77.067079003
118,39.17552602,-77.204630979
119,38.98118833,-77.100836312
120,39.01565198700007,-76.97631003199996
121,39.05033299200005,-77.11776101799995
122,38.992165015,-77.028613024
123,38.99729599700004,-77.02878996599998
124,39.04600902,-77.05760301
125,38.96362501100003,-77.09244398299995
126,39.12639298,-77.205970994
127,39.04458401200003,-76.98810596799996
128,39.145332016,-77.187715963
129,39.12361898900008,-77.16378797599998
130,39.17938601200007,-77.26113598699999
131,39.088505981000026,-77.07899597299996
132,39.167117001,-77.207566992
133,39.185142996,-77.233410998
134,39.160254988,-77.218184013
135,39.127883995,-77.201310991
136,38.99862000200005,-76.99750602099994
137,39.053454999,-77.066322033
138,39.132404984,-77.190356011
139,39.086435986,-76.935816974
140,39.151480016,-77.163793006
141,39.201692016,-77.256117993
142,39.073052015,-76.954386997
143,39.184272997,-77.240044017
144,39.17141499000007,-77.26406596499999
145,39.030350996,-77.108062989
146,39.062267984,-77.045306003
147,39.20120301600008,-77.25779403799999
148,39.159157001,-77.268389015
149,38.993656993,-77.037480994
150,39.06092101200005,-77.10896697699997
151,39.146891008,-77.191474995
152,38.993416882,-77.028004205
153,39.169816016,-77.207524999
154,39.157523997,-77.262411042
155,39.075308155,-77.06783909
156,38.98688999,-77.02901502
157,39.105163002,-76.931224026
158,39.186031981,-77.233112015
159,39.15629500000006,-77.20166998799994
160,39.004354984,-76.989644969
161,39.077883008,-76.945851034
162,39.08109202000003,-76.94460900399997
163,39.043314992,-77.049536014
164,39.095162008,-76.932596982
165,39.03758902100003,-77.02922196899993
166,39.00059599400004,-76.99290795999997
167,39.172800015,-77.200511022
168,39.06417998,-77.097773029
169,38.99061700300007,-77.01979098699996
170,39.108788007,-77.205089972
171,39.088213997,-77.154060023
172,39.06094900800008,-77.04909202499994
173,39.16067400000003,-77.20693298499998
174,39.14394699000008,-77.22669097499994
175,39.125127019,-77.201962013
176,39.108788007,-77.205089972
177,39.148489018,-77.20568098
178,39.053527,-77.118849995
179,38.999503999,-76.996704041
180,39.10624699200002,-77.18119903299998
181,39.056434012,-77.10505003
182,39.13914499800006,-77.22840197299996
183,38.999078995,-77.002411027
184,39.102842011,-77.160783986
185,39.08109202000003,-76.94460900399997
186,39.094021986,-77.073459978
187,39.04188998500007,-76.98253895899995
188,39.093948979,-77.111961999
189,39.04188998500007,-76.98253895899995
190,38.993416882,-77.028004205
191,39.030350996,-77.108062989
192,,
193,39.149617012,-77.192008
194,39.041900001000045,-77.04908003899999
195,39.17562501,-77.202114983
196,38.99806000700005,-77.02740996899996
197,39.09077999100003,-77.06328401199994
198,39.150309986,-77.235402035
199,38.99918301500003,-76.99969101599999
200,38.99918301500003,-76.99969101599999
201,39.104438009,-77.15753097
202,39.021223019,-77.011751988
203,39.18257499100002,-77.26480499699994
204,39.014045009,-77.104682986
205,39.107820987000025,-77.19223699399998
206,39.166657002,-77.252546967
207,39.188773995,-77.20171701
208,39.087165382,-76.939915838
209,39.00420901300004,-77.01365702599998
210,39.054868021,-77.047521005
211,39.083630982000045,-76.94354299299994
212,39.105439982000064,-77.20304000999994
213,39.154787012,-77.16558799
214,39.030350996,-77.108062989
215,39.06459098600004,-77.05258996099997
216,39.08235601100006,-76.94203399899999
217,39.085735008,-76.941863817
218,39.06434799500005,-77.05553795999998
219,39.03897698000003,-76.99585302599996
220,39.173685982,-77.238404014
221,39.111669999,-77.209742012
222,39.066514005,-76.97486298
223,39.085892001,-77.122448011
224,39.020445011,-77.011794987
225,39.175291997,-77.202569031
226,38.998484006,-77.029879027
227,39.06108098100003,-77.05034503599995
228,39.063985981,-76.973525983
229,39.09045498300003,-77.07860302999995
230,39.053600006,-77.057358007
231,39.17141499000007,-77.26406596499999
232,39.01565198700007,-76.97631003199996
233,39.14586502100008,-77.19007898899997
234,39.223845009,-77.286635999
235,39.04090498500005,-77.05113301799997
236,39.091007015,-77.073840013
237,39.18386999500007,-77.27446899599994
238,39.04090498500005,-77.05113301799997
239,39.083630982000045,-76.94354299299994
240,39.12491898000008,-77.16673798699998
241,39.03370400800003,-77.03999397199993
242,39.13914499800006,-77.22840197299996
243,39.17141499000007,-77.26406596499999
244,39.14785601600005,-77.19196399499998
245,38.99337800200004,-77.02460395999998
246,38.997183475,-77.033527448
247,39.161092005,-77.204015999
248,39.04458401200003,-76.98810596799996
249,39.04477801100006,-76.98376699199997
250,39.17141499000007,-77.26406596499999
251,39.06459098600004,-77.05258996099997
252,39.164788005,-77.252580997
253,39.030350996,-77.108062989
254,38.99918301500003,-76.99969101599999
255,39.08660400200006,-77.07577296399995
256,39.00995698700007,-77.04155803499998
257,38.98960099000004,-77.02776896599994
258,39.098658016,-77.15180898
259,39.17235900100008,-77.20414197899998
260,39.08235601100006,-76.94203399899999
261,39.108788007,-77.205089972
262,39.165357011,-77.250902018
263,39.126931014,-77.167348022
264,39.15629500000006,-77.20166998799994
265,39.125127019,-77.201962013
266,39.181342013,-77.194583005
267,38.99918301500003,-76.99969101599999
268,38.98679099900005,-77.02856700699994
269,39.12657998,-77.168074985
270,39.087165382,-76.939915838
271,39.102842011,-77.160783986
272,39.149617012,-77.192008
273,39.11821400200006,-77.16878400999997
274,39.06459098600004,-77.05258996099997
275,39.03897698000003,-76.99585302599996
276,39.092373014,-77.072922027
277,39.083630982000045,-76.94354299299994
278,39.053527,-77.118849995
279,39.178937999,-77.194196012
280,39.18257499100002,-77.26480499699994
281,39.114062991,-77.198453013
282,39.03758902100003,-77.02922196899993
283,39.151063016,-77.18923401
284,39.175081988,-77.197723033
285,39.03758902100003,-77.02922196899993
286,39.08827200000008,-77.06759700399994
287,39.14785601600005,-77.19196399499998
288,39.154117005,-77.193246008
289,39.00382399,-76.989573975
290,39.172831992,-77.257404028
291,39.064797014,-77.098567969
292,38.99734301900003,-77.03434096499996
293,38.990852995,-77.030513034
294,39.077244014,-76.937654036
295,39.17938601200007,-77.26113598699999
296,39.127464019,-77.169574004
297,39.083630982000045,-76.94354299299994
298,39.07114299400007,-77.13524499799996
299,38.99290098800003,-77.02717896399997
300,39.09045498300003,-77.07860302999995
301,39.14262499600005,-77.22772002099998
302,39.07114299400007,-77.13524499799996
303,39.109243983,-77.201806026
304,39.163027966,-77.179773485
305,39.058068986,-77.106990021
306,39.239679011,-77.280801021
307,39.043314992,-77.049536014
308,38.98679099900005,-77.02856700699994
309,39.155728006,-77.193410963
310,39.049515002,-76.978627963
311,39.181233006,-77.216204962
312,39.030350996,-77.108062989
313,39.148631555,-77.205595948
314,39.174989997,-77.202713032
315,39.159396011,-77.263704034
316,39.16185501,-77.205686009
317,39.058859986,-77.104622972
318,39.171705003,-77.286512031
319,39.080229019,-77.067326017
320,39.17441898,-77.201012008
321,39.083630982000045,-76.94354299299994
322,39.078911007,-77.066179038
323,39.10592801800004,-77.19377599499995
324,39.05033299200005,-77.11776101799995
325,39.030736018,-77.117778034
326,39.04477801100006,-76.98376699199997
327,39.116818812,-77.164142707
328,39.16140699700003,-77.19813198699995
329,39.08235601100006,-76.94203399899999
330,39.039055015,-76.996262985
331,39.16309100500007,-77.20512903199995
332,39.037884986,-76.995421023
333,39.191747766,-77.240388767
334,39.184518,-77.240473003
335,39.06092101200005,-77.10896697699997
336,39.05363701200002,-77.07661199199998
337,38.980184006,-77.100605023
338,39.14586502100008,-77.19007898899997
339,39.146376988,-77.223712968
340,38.993416882,-77.028004205
341,39.15847002,-77.210135962
342,38.992847008,-77.023022965
343,38.981438986,-77.008818992
344,39.090408003,-76.933243981
345,39.081558012,-76.937375002
346,39.083630982000045,-76.94354299299994
347,39.088505981000026,-77.07899597299996
348,39.164877985,-77.249477011
349,39.030350996,-77.108062989
350,39.01565198700007,-76.97631003199996
351,39.093133001,-77.155730034
352,39.158125919,-77.218301275
353,39.08660400200006,-77.07577296399995
354,39.12361898900008,-77.16378797599998
355,38.99061700300007,-77.01979098699996
356,39.08908999,-76.939625962
357,39.146376988,-77.223712968
358,39.064381984,-77.098523964
359,39.092707997,-77.048534964
360,39.095898987,-77.134676034
361,39.125989026,-77.167271517
362,39.13914499800006,-77.22840197299996
363,39.003042001,-76.988512993
364,39.025540999,-77.151729016
365,39.16309100500007,-77.20512903199995
366,38.96362501100003,-77.09244398299995
367,39.174728021,-77.207485017
368,39.092088993,-77.071366011
369,39.144583009,-77.227269997
370,39.08827200000008,-77.06759700399994
371,39.04281698100005,-77.11127904099999
372,39.08733201200005,-77.15270198699994
373,39.03897698000003,-76.99585302599996
374,39.12639298,-77.205970994
375,39.030350996,-77.108062989
376,39.024905986,-77.150371986
377,39.150034012,-77.210181978
378,38.983920994,-77.00733397
379,39.11821400200006,-77.16878400999997
380,39.09045498300003,-77.07860302999995
381,39.01680399600008,-76.97469500699998
382,39.061045986,-76.953011023
383,39.132404984,-77.190356011
384,39.04188998500007,-76.98253895899995
385,39.08827200000008,-77.06759700399994
386,39.191474015,-77.19187104
387,39.17141499000007,-77.26406596499999
388,39.090204993,-77.077616983
389,39.19219498500007,-77.24730903199998
390,38.97780300100004,-77.09422798699995
391,39.01565198700007,-76.97631003199996
392,39.198741,-77.252447976
393,39.149617012,-77.192008
394,39.10624699200002,-77.18119903299998
395,39.14586502100008,-77.19007898899997
396,39.062979985,-77.04281004
397,39.168302998,-77.258544973
398,38.99061700300007,-77.01979098699996
399,39.161092005,-77.204015999
400,39.03897698000003,-76.99585302599996
401,39.161426988,-77.204984025
402,38.98436900600007,-77.00639603499997
403,39.030350996,-77.108062989
404,38.998301993,-77.031678034
405,39.04477801100006,-76.98376699199997
406,39.142617997,-77.190856997
407,39.087165382,-76.939915838
408,38.99525299200008,-77.02376602099997
409,39.14586502100008,-77.19007898899997
410,39.160338011,-77.280115968
411,39.168673982,-77.208984037
412,39.04188998500007,-76.98253895899995
413,39.19256798,-77.189209031
414,39.01680399600008,-76.97469500699998
415,39.08827200000008,-77.06759700399994
416,39.12361898900008,-77.16378797599998
417,39.152835998,-77.191225969
418,39.087165382,-76.939915838
419,39.083630982000045,-76.94354299299994
420,39.198969993,-77.277981014
421,38.981684995,-77.021868023
422,39.061844991,-77.044527995
423,39.195629009,-77.19405
424,39.039691998,-76.984193966
425,39.145095981,-77.224156036
426,39.105439982000064,-77.20304000999994
427,39.024905986,-77.150371986
428,39.06074801,-77.125440015
429,39.13557698900007,-77.20801299299995
430,39.161598985,-77.267432975
431,39.16728598000003,-77.20962399499996
432,39.161531007,-77.26967899
433,38.98436900600007,-77.00639603499997
434,38.99337800200004,-77.02460395999998
435,39.08109202000003,-76.94460900399997
436,38.98344800300004,-76.98711799299997
437,39.17727,-77.237527015
438,39.17141499000007,-77.26406596499999
439,39.03921599,-77.04999199
440,38.99740399700005,-77.03017901499999
441,39.162394008,-77.270689009
442,39.04902399,-77.076633031
443,39.119037985,-77.210944983
444,39.143779017,-77.193278026
445,39.04477801100006,-76.98376699199997
446,39.083630982000045,-76.94354299299994
447,39.00995698700007,-77.04155803499998
448,39.002312021,-76.986790009
449,39.032541019,-77.048078988
450,39.053690992,-76.973855978
451,39.060051012,-76.972025035
452,39.04458401200003,-76.98810596799996
453,39.057404007,-77.103115989
454,39.160107006,-77.209882996
455,39.04325501900007,-77.05140702299997
456,38.989912439,-77.029318937
457,39.04325501900007,-77.05140702299997
458,39.107639464,-77.202537302
459,39.168872004,-77.16994197
460,39.149617012,-77.192008
461,39.16535898100005,-77.26807100599996
462,39.13557698900007,-77.20801299299995
463,39.15629500000006,-77.20166998799994
464,39.11149900800007,-77.18455799699996
465,39.16142698800007,-77.20498402499999
466,38.990562981,-77.028643031
467,38.99729599700004,-77.02878996599998
468,39.108764999,-77.201505032
469,39.058806006,-76.970860035
470,39.168869992,-77.211060988
471,39.04477801100006,-76.98376699199997
472,38.99729599700004,-77.02878996599998
473,39.16998499500005,-77.19086495999994
474,39.05989598900004,-77.12528302199996
475,39.11821400200006,-77.16878400999997
476,39.114608988,-77.069243964
477,39.083630982000045,-76.94354299299994
478,39.083630982000045,-76.94354299299994
479,38.99729599700004,-77.02878996599998
480,39.116818812,-77.164142707
481,38.990562981,-77.028643031
482,38.992165015,-77.028613024
483,39.09450801,-77.075753015
484,39.051102995,-77.113031026
485,39.153725989,-77.154246018
486,39.193014986,-77.188449966
487,38.99740399700005,-77.03017901499999
488,39.01565198700007,-76.97631003199996
489,39.10624699200002,-77.18119903299998
490,39.01680399600008,-76.97469500699998
491,39.087297981,-77.078699003
492,38.97900400200007,-77.09967002099995
493,39.165615006,-77.155334995
494,39.14106701000003,-77.18374201899996
495,39.15862102,-77.280374969
496,39.09197600500005,-77.05028200399994
497,39.08796099,-76.941235958
498,39.132404984,-77.190356011
499,39.04325501900007,-77.05140702299997
500,39.182717986,-77.276036999
501,39.175708997,-77.279913964
502,38.99175199600006,-77.10146802299994
503,39.03897698000003,-76.99585302599996
504,39.03758902100003,-77.02922196899993
505,39.04188998500007,-76.98253895899995
506,38.992165015,-77.028613024
507,39.08660400200006,-77.07577296399995
508,39.015881987,-76.977137996
509,38.992865993,-77.100680963
510,39.08827200000008,-77.06759700399994
511,39.16998499500005,-77.19086495999994
512,39.153843,-77.156545006
513,39.030350996,-77.108062989
514,39.081336981,-76.934011009
515,38.993699993,-77.04505002
516,39.108788007,-77.205089972
517,39.18604609300007,-77.23701961899997
518,39.08109202,-76.944609004
519,39.16503502,-77.253233025
520,39.002025988,-76.988624976
521,39.149617012,-77.192008
522,39.089591982,-77.070886985
523,39.07990162,-77.063050795
524,38.993273018000025,-77.02628997899996
525,39.108788007,-77.205089972
526,38.981684995,-77.021868023
527,39.15618398200007,-77.27427403299998
528,39.01565198700007,-76.97631003199996
529,39.01565198700007,-76.97631003199996
530,39.088757983,-77.149518038
531,39.014378986,-76.975000024
532,39.194051995,-77.190369003
533,39.03897698000003,-76.99585302599996
534,39.114737985,-77.204697028
535,39.152523018,-77.276886002
536,39.05989598900004,-77.12528302199996
537,39.13557698900007,-77.20801299299995
538,39.14887701600003,-77.20475503099993
539,39.08109202000003,-76.94460900399997
540,39.18257499100002,-77.26480499699994
541,39.03980100500007,-76.99389501299999
542,39.143093,-77.228685029
543,39.154787012,-77.16558799
544,39.097651015,-77.141126998
545,39.061480001,-77.04508799
546,39.01565198700007,-76.97631003199996
547,39.149617012,-77.192008
548,39.14685199,-77.191005022
549,38.980524018,-77.021060007
550,39.05989598900004,-77.12528302199996
551,39.051868012,-76.97487396
552,39.03921599,-77.04999199
553,39.004354984,-76.989644969
554,39.01680399600008,-76.97469500699998
555,39.191434998,-77.261547035
556,39.043314992,-77.049536014
557,39.127493985,-77.201684991
558,39.08827200000008,-77.06759700399994
559,39.052643871,-76.982347559
560,38.99586399,-77.030314969
561,38.993273018000025,-77.02628997899996
562,39.186149998,-77.27158998
563,39.18386999500007,-77.27446899599994
564,39.072124012,-76.950088002
565,39.14785601600005,-77.19196399499998
566,39.077022019000026,-76.93219397999997
567,39.158908017,-77.267294003
568,39.041350986,-77.06110698
569,39.14586502100008,-77.19007898899997
570,39.08827200000008,-77.06759700399994
571,39.165438762,-77.249677954
572,39.130104989,-77.203692038
573,39.184448011,-77.235176981
574,39.14685199,-77.191005022
575,39.044700982,-76.97989296
576,39.06074801,-77.125440015
577,39.150256007,-77.273741028
578,39.145023981,-77.203421973
579,39.148063007,-77.204703985
580,39.004225987,-77.01172198
581,39.158673994,-77.163991992
582,39.062494002,-77.046970984
583,39.056434012,-77.10505003
584,38.990497016,-77.022718031
585,39.16714072900004,-77.26184328299996
586,39.141315994,-77.229228009
587,39.080191007,-77.065119984
588,39.154618997,-77.274339999
589,39.08137998,-76.94404004
590,39.15629500000006,-77.20166998799994
591,38.992865993,-77.100680963
592,39.050543635,-77.052877939
593,39.03758902100003,-77.02922196899993
594,39.03758902100003,-77.02922196899993
595,39.185266001,-77.264410964
596,38.99589399800004,-77.05341700299994
597,39.03758902100003,-77.02922196899993
598,39.13557698900007,-77.20801299299995
599,39.011290003,-77.051151962
600,39.00006898200007,-77.04186104099995
601,39.01680399600008,-76.97469500699998
602,39.079378005,-76.932942987
603,39.175218991,-77.204370972
604,38.995138998,-77.039272039
605,39.080643002,-77.065898998
606,39.142624996,-77.227720021
607,39.04477801100006,-76.98376699199997
608,39.092462994,-77.110181012
609,39.169717989,-77.267438004
610,39.14685199,-77.191005022
611,39.178438983,-77.261403034
612,39.129711189,-77.19311521
613,39.18257499100002,-77.26480499699994
614,38.989044013,-77.09478597
615,39.186930982,-77.19016197
616,39.165544011,-77.205400019
617,39.13626189,-77.230710962
618,39.073052015,-76.954386997
619,39.087165382,-76.939915838
620,39.007143015,-76.992906033
621,39.15629500000006,-77.20166998799994
622,39.080395987,-76.945134968
623,39.112348011,-77.16274401
624,39.014045009,-77.104682986
625,39.132404984,-77.190356011
626,39.080395987,-76.945134968
627,39.094817009,-77.175693967
628,39.175721989,-77.202910007
629,39.183665015,-77.231079991
630,39.024723009,-77.069778981
631,39.156227987,-77.269745961
632,39.160857983,-77.265693982
633,39.08827200000008,-77.06759700399994
634,39.088505981000026,-77.07899597299996
635,39.043314992,-77.049536014
636,39.20367199,-77.261876025
637,39.07452899000003,-77.15448699799998
638,38.992165015,-77.028613024
639,39.05073301800008,-77.10158201699994
640,39.183245816,-77.210082284
641,39.030350996,-77.108062989
642,39.028572985,-77.021349015
643,39.127358994,-77.200988036
644,39.047007011,-77.082093003
645,39.12361898900008,-77.16378797599998
646,39.08660400200006,-77.07577296399995
647,39.108788007,-77.205089972
648,39.079378005,-76.932942987
649,39.196852721,-77.192981841
650,39.105439982000064,-77.20304000999994
651,39.003233988,-77.012670979
652,39.18383600600004,-77.24019103599994
653,39.08109202000003,-76.94460900399997
654,39.079378005,-76.932942987
655,39.051079987,-77.118033011
656,39.051848021,-76.975698991
657,39.01680399600008,-76.97469500699998
658,39.041687981,-76.986386002
659,39.09045498300003,-77.07860302999995
660,38.99337800200004,-77.02460395999998
661,39.186895417,-77.235905486
662,39.163242005,-77.270315009
663,39.16714072900004,-77.26184328299996
664,38.969410997,-77.138679985
665,39.162805015,-77.203443012
666,38.99918301500003,-76.99969101599999
667,39.058068986,-77.106990021
668,39.108764999,-77.201505032
669,39.12491898000008,-77.16673798699998
670,39.149617012,-77.192008
671,38.999503999,-76.996704041
672,39.14586502100008,-77.19007898899997
673,39.184247013,-77.232916969
674,39.041687981,-76.986386002
675,39.02654624,-77.137532422
676,39.13557698900007,-77.20801299299995
677,39.040457014000026,-76.98630796599997
678,39.109243983,-77.201806026
679,39.01680399600008,-76.97469500699998
680,39.054204006,-77.049961983
681,39.179584998,-77.263589034
682,39.15629500000006,-77.20166998799994
683,39.12657998,-77.168074985
684,39.042736012,-77.051520011
685,39.14121201700004,-77.18143196599993
686,39.04477801100006,-76.98376699199997
687,39.10592801800004,-77.19377599499995
688,39.181296449,-77.238342386
689,39.142887014,-77.193446
690,39.125722008,-77.166393994
691,39.044355019,-76.988505031
692,39.04325501900007,-77.05140702299997
693,39.191517437,-77.268247531
694,39.059655009,-77.104484
695,39.163977014,-77.267934967
696,39.092462994,-77.110181012
697,38.99608900300007,-77.02410096199998
698,39.088505981000026,-77.07899597299996
699,39.149617012,-77.192008
700,39.083573985,-76.932424985
701,39.10624699200002,-77.18119903299998
702,39.054393982,-77.067289975
703,39.03758902100003,-77.02922196899993
704,39.078772729,-77.151172976
705,39.178006979,-77.23384803
706,39.04188998500007,-76.98253895899995
707,39.140455147,-77.207421224
708,39.04477801100006,-76.98376699199997
709,39.05363701200002,-77.07661199199998
710,39.08660400200006,-77.07577296399995
711,39.176039998,-77.204650006
712,38.992165015,-77.028613024
713,38.982717017,-77.008329992
714,38.99466600700004,-77.01672597599998
715,39.00441198100003,-76.99601596999997
716,39.179113013,-77.214257008
717,39.033274981,-77.040471992
718,39.132404984,-77.190356011
719,39.10929846,-77.200868419
720,39.04204199,-77.076599001
721,38.998899288,-76.997863794
722,39.03758902100003,-77.02922196899993
723,39.08586999800008,-76.94218202399998
724,39.149617012,-77.192008
725,39.088505981000026,-77.07899597299996
726,39.02749000100005,-77.10184302999994
727,39.08235601100006,-76.94203399899999
728,39.088505981000026,-77.07899597299996
729,39.04477801100006,-76.98376699199997
730,39.064962796,-77.058114332
731,39.169760989,-77.208193036
732,39.087165382,-76.939915838
733,39.030350996,-77.108062989
734,39.187488001,-77.26510398
735,39.17727,-77.237527015
736,39.083630982000045,-76.94354299299994
737,39.053527,-77.118849995
738,39.112497,-77.184983966
739,39.15541599,-77.199539979
740,39.034382896,-77.042569238
741,39.16714072900004,-77.26184328299996
742,39.003871013,-77.012498983
743,39.115245007,-77.205358025
744,39.178334857,-77.192551025
745,39.189591021,-77.239520986
746,39.176445012,-77.201018965
747,39.144064001,-77.182323969
748,39.072961993,-76.95283098
749,38.964161998,-77.105985031
750,39.060066016000064,-77.11912098199997
751,39.114737985,-77.204697028
752,39.162077005,-77.060051028
753,39.092234,-77.11316103
754,39.01680399600008,-76.97469500699998
755,39.112273999,-77.199131026
756,39.038818981,-77.030557039
757,39.124497999,-77.201507966
758,39.03758902100003,-77.02922196899993
759,39.162059989,-77.264185994
760,39.061793987,-77.13253999
761,39.026571009,-77.102410988
762,39.00995698700007,-77.04155803499998
763,39.083630982000045,-76.94354299299994
764,39.043314992,-77.049536014
765,39.030350996,-77.108062989
766,39.16309100500007,-77.20512903199995
767,39.148729997,-77.236691004
768,38.97662702,-77.09383102
769,39.08235601100006,-76.94203399899999
770,39.165747021,-77.252557025
771,39.072535019,-77.111319023
772,39.155323008,-77.269082475
773,39.152947981,-77.276316032
774,39.153473987,-77.277268971
775,39.077046997,-76.935560991
776,39.06434799500005,-77.05553795999998
777,39.104438009,-77.15753097
778,39.186407993000046,-77.26749298999994
779,39.158868999,-77.282734978
780,39.13914499800006,-77.22840197299996
781,39.046656983,-76.978771965
782,39.087165382,-76.939915838
783,39.037215984000056,-77.04958597099994
784,39.080229019,-77.067326017
785,39.079378005,-76.932942987
786,39.171206053,-77.177985937
787,39.184540002,-77.267828014
788,38.99729599700004,-77.02878996599998
789,39.125127019,-77.201962013
790,39.132404984,-77.190356011
791,39.06459098600004,-77.05258996099997
792,39.14785601600005,-77.19196399499998
793,39.166650003,-77.252401038
794,39.062979985,-77.04281004
795,39.20073199500007,-77.25135195899998
796,39.00202598800007,-76.98862497599998
797,39.16309100500007,-77.20512903199995
798,39.08827200000008,-77.06759700399994
799,39.051079987,-77.118033011
800,39.08827200000008,-77.06759700399994
801,39.096393981,-77.076840986
802,39.128415994,-77.197728985
803,39.03758902100003,-77.02922196899993
804,39.142652992,-77.228655022
805,39.242576006,-77.280223005
806,38.999286992,-77.028996999
807,39.130964009,-77.228514039
808,39.133691019,-77.189676993
809,39.08827200000008,-77.06759700399994
810,39.101829016,-76.927951983
811,39.174273009,-77.243543964
812,39.11149900800007,-77.18455799699996
813,39.18383600600004,-77.24019103599994
814,38.995225601,-77.034416275
815,39.17938601200007,-77.26113598699999
816,39.175104997,-77.20061303
817,39.14685199,-77.191005022
818,39.074008013,-77.136049996
819,39.081696657,-76.938038598
820,39.16309100500007,-77.20512903199995
821,39.152245996,-77.277774986
822,39.11821400200006,-77.16878400999997
823,39.08109202000003,-76.94460900399997
824,39.161399998,-77.25237497
825,39.065058597,-77.098284976
826,38.99729599700004,-77.02878996599998
827,39.086290015,-77.146993995
828,39.08235601100006,-76.94203399899999
829,39.155112984,-77.193794016
830,39.027769998,-77.01026596
831,39.18383600600004,-77.24019103599994
832,39.030350996,-77.108062989
833,39.18386999500007,-77.27446899599994
834,39.17591401800007,-77.27396700399999
835,39.073089596,-77.137276976
836,39.00059599400004,-76.99290795999997
837,39.185915012,-77.264298982
838,39.131862004,-77.231807959
839,39.054868021,-77.047521005
840,39.024905986,-77.150371986
841,38.993273018000025,-77.02628997899996
842,39.173945989,-77.19527996
843,39.04067398,-76.983044975
844,39.105439982000064,-77.20304000999994
845,,
846,39.17938601200007,-77.26113598699999
847,39.056434012,-77.10505003
